,id,mean_dist_day,mean_over_speed_perc,Gender
3344,3423312375,210.88,12,Female
3345,3423311623,171.76,12,Male
3346,3423312075,180.06,8,Female
3347,3423311965,166.36,1,Male
3348,3423312879,203.85,12,Female
3349,3423311357,200.37,1,Female
3350,3423311663,149.51,10,Male
3351,3423313194,180.26,15,Female
3352,3423312653,203.91,12,Female
3353,3423313245,203.13,11,Female
3354,3423310515,139.35,6,Female
3355,3423311545,158.88,20,Male
3356,3423312131,194.37,15,Female
3357,3423312855,170.38,16,Female
3358,3423310635,179.61,15,Female
3359,3423311783,221.45,3,Female
3360,3423313813,181.05,4,Female
3361,3423311486,179.97,0,Female
3362,3423311200,192.78,7,Female
3363,3423310988,174.71,9,Female
3364,3423314148,168.64,5,Female
3365,3423311888,156.17,17,Male
3366,3423312645,186.51,15,Female
3367,3423314091,173.21,14,Female
3368,3423313153,166.02,12,Female
3369,3423312021,159.14,8,Female
3370,3423312378,207.13,13,Male
3371,3423310621,183.67,14,Male
3372,3423310705,171.29,14,Male
3373,3423312030,200.64,10,Female
3374,3423311252,179.25,12,Male
3375,3423313583,177.43,10,Female
3376,3423311314,180.8,9,Female
3377,3423312909,166.45,17,Female
3378,3423311094,156.41,10,Female
3379,3423310951,172.5,5,Male
3380,3423311093,158.02,8,Female
3381,3423312298,179.76,8,Male
3382,3423310982,163.26,13,Male
3383,3423313461,177.75,12,Male
3384,3423313500,184.44,5,Male
3385,3423313141,187.98,15,Male
3386,3423311960,146.8,18,Male
3387,3423311582,196.9,1,Male
3388,3423310774,171.24,1,Female
3389,3423314424,220.23,2,Female
3390,3423311718,200.41,7,Female
3391,3423311882,207.52,10,Male
3392,3423311826,183.1,14,Female
3393,3423311708,175.04,10,Female
3394,3423313928,173.26,19,Male
3395,3423313714,159.7,11,Male
3396,3423311235,175.37,18,Female
3397,3423312857,198.44,3,Male
3398,3423313231,168.76,5,Male
3399,3423311179,165.87,3,Male
3400,3423313268,145.73,9,Female
3401,3423312291,179.68,0,Male
3402,3423313761,184.94,11,Female
3403,3423311325,227.52,7,Male
3404,3423311144,149.36,9,Male
3405,3423313981,182.32,15,Female
3406,3423312338,200.6,18,Male
3407,3423314124,183.21,13,Male
3408,3423313613,195.43,9,Male
3409,3423311223,185.17,4,Male
3410,3423312352,179.33,5,Female
3411,3423311861,196.17,12,Male
3412,3423312333,183.14,9,Female
3413,3423311557,156.71,17,Male
3414,3423312682,174.79,10,Female
3415,3423313256,174.48,4,Male
3416,3423312469,220.39,7,Male
3417,3423310987,189.07,4,Male
3418,3423313628,152.64,16,Male
3419,3423313622,185.33,8,Male
3420,3423313421,176.88,7,Male
3421,3423312307,171.65,15,Female
3422,3423310727,166.33,8,Male
3423,3423313664,163.94,0,Female
3424,3423313221,192.77,14,Female
3425,3423311531,206.13,9,Male
3426,3423312066,173.2,16,Male
3427,3423311751,171.41,12,Female
3428,3423312900,202.04,7,Male
3429,3423310839,168.84,7,Male
3430,3423312453,178.48,7,Female
3431,3423312420,188.51,13,Male
3432,3423312647,187.13,19,Male
3433,3423311044,192.89,15,Female
3434,3423314307,163.5,9,Male
3435,3423313669,174.78,14,Female
3436,3423311854,182.67,9,Female
3437,3423314163,193.88,9,Female
3438,3423313507,147.55,12,Female
3439,3423310917,182.63,12,Male
3440,3423313276,169.78,15,Male
3441,3423310809,225.68,2,Female
3442,3423310901,206.08,15,Male
3443,3423312410,154.75,13,Male
3444,3423311385,165.07,8,Female
3445,3423312530,197.07,14,Male
3446,3423312964,183.97,11,Male
3447,3423314114,165.07,4,Female
3448,3423310995,213.82,7,Male
3449,3423313754,155.84,13,Female
3450,3423312084,188.57,9,Male
3451,3423314119,199.02,9,Female
3452,3423312984,189.61,16,Male
3453,3423311962,178.34,9,Male
3454,3423313988,187.46,7,Female
3455,3423313877,193.3,7,Male
3456,3423310707,169.02,4,Female
3457,3423311963,165.71,6,Female
3458,3423312960,169.48,1,Male
3459,3423310864,174.91,12,Female
3460,3423313008,171.99,13,Male
3461,3423312135,179.52,8,Male
3462,3423312482,172.02,14,Female
3463,3423313471,161.32,9,Female
3464,3423312139,164.26,11,Female
3465,3423310683,206.47,21,Female
3466,3423313504,158.71,9,Male
3467,3423311936,207.08,4,Male
3468,3423310748,177.63,7,Female
3469,3423313439,193.4,12,Male
3470,3423312336,190.06,19,Female
3471,3423311603,171.15,5,Female
3472,3423314074,198.13,16,Male
3473,3423311209,160.23,4,Male
3474,3423313151,167.46,14,Male
3475,3423310479,195.66,4,Female
3476,3423312676,175.16,13,Female
3477,3423312405,194.29,10,Male
3478,3423311286,188.86,6,Female
3479,3423313856,182.61,10,Male
3480,3423313986,180.45,4,Male
3481,3423310487,191.98,10,Male
3482,3423313554,184.19,14,Female
3483,3423312758,211.8,9,Female
3484,3423310992,199.29,21,Female
3485,3423313961,201.79,1,Male
3486,3423312535,187.37,14,Female
3487,3423311326,215.94,8,Female
3488,3423311327,182.43,9,Male
3489,3423313781,210.69,2,Male
3490,3423311485,212.54,13,Male
3491,3423311484,205.43,7,Female
3492,3423311748,185.52,16,Male
3493,3423313401,188.19,3,Male
3494,3423313934,179.74,11,Male
3495,3423313398,217.21,8,Male
3496,3423311308,170.23,13,Female
3497,3423313625,180.18,11,Male
3498,3423310532,191.03,1,Female
3499,3423312201,199.33,9,Female
3500,3423313682,206.15,14,Female
3501,3423312247,170.85,16,Male
3502,3423310798,137.67,4,Female
3503,3423311651,197.27,14,Female
3504,3423312210,148.83,1,Male
3505,3423312441,181.67,8,Female
3506,3423312442,166.1,18,Male
3507,3423311717,185.73,3,Male
3508,3423314260,184.66,8,Female
3509,3423314351,175.8,7,Male
3510,3423314065,189.2,4,Male
3511,3423313764,205.78,9,Male
3512,3423312766,156.87,16,Female
3513,3423314249,185.54,8,Female
3514,3423311475,186.14,11,Female
3515,3423311765,183.3,16,Female
3516,3423310967,190.39,13,Male
3517,3423310568,166.15,11,Female
3518,3423314318,162.71,10,Male
3519,3423314102,189.62,8,Female
3520,3423311183,212.42,7,Male
3521,3423311592,186.3,9,Male
3522,3423310480,152.55,17,Female
3523,3423312831,174.29,10,Male
3524,3423313683,146.35,16,Female
3525,3423311445,134.81,20,Female
3526,3423314033,191.22,8,Male
3527,3423311706,187.7,17,Female
3528,3423312681,219.29,17,Male
3529,3423313481,206.59,10,Male
3530,3423314259,218.79,8,Male
3531,3423311033,171.7,14,Male
3532,3423310857,168.33,10,Male
3533,3423313712,160.71,11,Female
3534,3423312396,217.76,4,Female
3535,3423312076,140.49,7,Male
3536,3423311955,170.73,11,Female
3537,3423313855,196.13,17,Female
3538,3423311409,170.58,22,Male
3539,3423310455,160.52,19,Male
3540,3423312939,181.77,18,Female
3541,3423310569,195.7,12,Male
3542,3423311156,159.86,9,Female
3543,3423312526,162.96,22,Female
3544,3423314126,177.53,4,Male
3545,3423313057,179.4,2,Female
3546,3423314443,156.38,6,Female
3547,3423314377,196.12,8,Female
3548,3423311736,204.96,7,Male
3549,3423313390,184.1,19,Male
3550,3423314290,186.88,9,Male
3551,3423311216,193.86,6,Female
3552,3423313144,171.51,8,Male
3553,3423313888,169.25,9,Female
3554,3423313495,155.86,6,Male
3555,3423314001,176.54,3,Male
3556,3423313568,168.36,13,Female
3557,3423311964,149.91,5,Female
3558,3423310795,189.38,6,Female
3559,3423313170,194.15,12,Male
3560,3423312905,186.47,10,Male
3561,3423313796,185.5,13,Male
3562,3423314314,186.69,15,Male
3563,3423312304,179.23,6,Male
3564,3423313586,158.05,8,Female
3565,3423312607,189.13,6,Female
3566,3423313005,181.82,6,Male
3567,3423314041,150.31,14,Male
3568,3423311054,177.95,8,Female
3569,3423313836,160.49,6,Female
3570,3423311228,184.62,6,Female
3571,3423312917,197.02,8,Female
3572,3423312878,184.32,11,Female
3573,3423310966,195.47,14,Male
3574,3423313957,191.27,8,Male
3575,3423313526,208.19,17,Female
3576,3423310659,178.37,6,Female
3577,3423311893,169.24,4,Male
3578,3423310826,166.62,14,Female
3579,3423313626,189.78,17,Male
3580,3423314142,145.39,15,Female
3581,3423313998,164.47,10,Male
3582,3423314344,163.39,6,Male
3583,3423310660,159.11,15,Male
3584,3423312457,169.56,17,Male
3585,3423313984,188.25,18,Male
3586,3423311547,184.12,7,Male
3587,3423312987,199.37,7,Male
3588,3423310600,175.81,8,Male
3589,3423312222,175.06,9,Male
3590,3423310650,190.85,9,Male
3591,3423310556,188.89,1,Female
3592,3423310592,192.77,14,Male
3593,3423312237,179.24,7,Female
3594,3423311437,170.86,7,Female
3595,3423312060,171.29,19,Female
3596,3423310451,168.9,5,Female
3597,3423311896,161.76,5,Male
3598,3423313094,169.54,12,Male
3599,3423312243,173.72,10,Male
3600,3423311562,180.98,8,Female
3601,3423313520,181.89,17,Female
3602,3423314010,172.85,13,Male
3603,3423313028,244.79,9,Female
3604,3423311091,176.79,8,Female
3605,3423313938,148.44,7,Male
3606,3423312195,216.66,9,Male
3607,3423313540,161.14,10,Female
3608,3423311343,183.38,3,Female
3609,3423313354,175.29,11,Female
3610,3423311273,167.02,10,Male
3611,3423312090,234.09,7,Female
3612,3423312630,168.98,14,Male
3613,3423312656,242.37,15,Female
3614,3423313614,160.78,11,Female
3615,3423313744,190.56,11,Male
3616,3423311207,195.33,14,Male
3617,3423312318,196.23,4,Male
3618,3423313440,209.76,15,Male
3619,3423311667,172.78,5,Male
3620,3423313419,201.99,15,Male
3621,3423311675,162.56,13,Male
3622,3423310772,191.81,7,Male
3623,3423312376,170.72,1,Female
3624,3423311577,189.45,21,Female
3625,3423312199,189.77,16,Female
3626,3423313874,201.69,14,Female
3627,3423312563,191.59,12,Male
3628,3423312125,154.93,14,Female
3629,3423310468,149.19,16,Female
3630,3423311927,165.07,12,Male
3631,3423313367,156.57,7,Female
3632,3423310782,162.34,9,Male
3633,3423313563,177.82,12,Male
3634,3423311895,205.07,15,Female
3635,3423310802,155.83,10,Female
3636,3423311711,181.53,13,Female
3637,3423311124,195.87,3,Female
3638,3423314160,170.3,6,Male
3639,3423314439,167.89,15,Male
3640,3423313394,187.17,7,Female
3641,3423313043,153.81,18,Female
3642,3423311524,164.53,7,Female
3643,3423310488,174.81,13,Male
3644,3423310976,152.1,10,Female
3645,3423310636,157.26,18,Female
3646,3423313985,203.03,10,Female
3647,3423312253,172.78,8,Female
3648,3423310561,164.95,11,Female
3649,3423312228,182.99,5,Male
3650,3423311248,170.9,0,Male
3651,3423314330,150.57,15,Male
3652,3423313249,187.45,4,Male
3653,3423313241,135.98,14,Female
3654,3423311306,187.55,5,Female
3655,3423311567,241.71,22,Female
3656,3423312971,168.04,12,Male
3657,3423312695,156.01,14,Female
3658,3423313691,189.75,9,Male
3659,3423311458,178.42,3,Male
3660,3423313707,211.26,6,Female
3661,3423312027,171.7,12,Male
3662,3423310828,145.07,6,Male
3663,3423312721,194.55,6,Male
3664,3423313893,157.26,10,Female
3665,3423311743,153.34,9,Female
3666,3423314407,193.78,6,Female
3667,3423313437,200.72,20,Female
3668,3423310658,193.21,14,Male
3669,3423312224,176.23,16,Female
3670,3423313615,172.11,12,Female
3671,3423312314,193.31,8,Male
3672,3423310688,174.3,12,Male
3673,3423313653,164.4,10,Male
3674,3423313284,162.68,5,Female
3675,3423311218,173.55,3,Male
3676,3423311168,172.15,8,Female
3677,3423311418,202.84,17,Female
3678,3423314177,197.95,10,Male
3679,3423312767,167.21,5,Male
3680,3423313391,136.52,13,Male
3681,3423312310,199.92,0,Male
3682,3423311221,152.09,24,Female
3683,3423311476,170.87,15,Female
3684,3423312902,137.16,16,Female
3685,3423313237,164.38,8,Male
3686,3423313946,212.41,12,Female
3687,3423312327,163.36,15,Male
3688,3423311151,158.31,4,Male
3689,3423310819,162.26,14,Male
3690,3423313220,211.99,6,Male
3691,3423311013,160.26,20,Male
3692,3423313039,228.96,13,Male
3693,3423311264,182.69,11,Male
3694,3423310715,162.8,11,Male
3695,3423311136,193.58,16,Female
3696,3423314138,161.26,10,Male
3697,3423314447,201.12,19,Female
3698,3423312953,181.35,13,Male
3699,3423311631,168.64,9,Female
3700,3423310916,175.58,9,Male
3701,3423311560,160.2,9,Male
3702,3423313109,192.22,6,Female
3703,3423311296,197.6,10,Male
3704,3423311224,189.82,7,Male
3705,3423311770,205.8,13,Male
3706,3423311438,193.33,12,Female
3707,3423311479,132.03,15,Female
3708,3423313791,190.33,14,Female
3709,3423310834,173.9,11,Male
3710,3423313114,179.11,6,Female
3711,3423312157,209.64,7,Male
3712,3423313638,161.9,15,Male
3713,3423313700,166.62,9,Female
3714,3423313308,161.64,10,Male
3715,3423312812,162.9,10,Female
3716,3423311186,178.88,10,Female
3717,3423314147,171.97,12,Female
3718,3423311041,179.56,17,Female
3719,3423312058,188.59,16,Male
3720,3423313581,151.09,13,Male
3721,3423312594,194.87,8,Male
3722,3423312394,200.21,5,Male
3723,3423310742,196.39,6,Male
3724,3423313643,193.05,11,Female
3725,3423312587,183.61,6,Male
3726,3423310517,166.8,8,Male
3727,3423311204,190.45,14,Male
3728,3423311797,184.29,7,Male
3729,3423313629,197.44,15,Female
3730,3423313704,170.72,7,Female
3731,3423312342,168.56,5,Female
3732,3423312438,168.22,9,Male
3733,3423313883,165.22,16,Female
3734,3423314342,143.37,10,Male
3735,3423311159,224.24,16,Female
3736,3423310500,173.49,8,Male
3737,3423314197,190.04,16,Male
3738,3423312100,178.39,11,Male
3739,3423313573,194.68,2,Female
3740,3423313694,170.72,1,Female
3741,3423313317,181.64,17,Male
3742,3423312856,207.34,9,Male
3743,3423312624,189.85,9,Female
3744,3423313640,142.83,5,Female
3745,3423311798,168.14,1,Male
3746,3423313975,161.94,9,Male
3747,3423314286,151.65,1,Female
3748,3423310721,177.29,10,Female
3749,3423311324,173.02,3,Male
3750,3423312972,182.6,10,Male
3751,3423311856,208.78,11,Female
3752,3423311344,160.5,14,Female
3753,3423311104,170.45,1,Female
3754,3423312762,164.37,7,Male
3755,3423312756,180.1,14,Female
3756,3423313337,192.31,12,Female
3757,3423312937,167.88,6,Male
3758,3423310698,231.57,13,Male
3759,3423310626,189.68,10,Male
3760,3423311481,192.61,10,Male
3761,3423313606,218.21,11,Male
3762,3423311435,168.88,14,Female
3763,3423312599,150.0,8,Female
3764,3423311638,178.17,10,Male
3765,3423311178,190.84,1,Female
3766,3423312636,211.34,15,Male
3767,3423312634,161.98,9,Female
3768,3423311786,208.42,7,Male
3769,3423312042,185.7,17,Male
3770,3423314072,165.15,9,Female
3771,3423310498,166.68,14,Female
3772,3423314312,213.12,3,Male
3773,3423312850,217.91,3,Female
3774,3423314082,159.47,22,Male
3775,3423310749,176.44,5,Male
3776,3423311239,173.35,6,Female
3777,3423311740,194.1,4,Female
3778,3423312281,176.01,16,Female
3779,3423310507,193.08,9,Male
3780,3423313935,180.84,21,Female
3781,3423313478,191.52,9,Female
3782,3423312282,141.96,15,Female
3783,3423313549,154.33,3,Female
3784,3423312945,185.15,10,Male
3785,3423311356,185.38,7,Female
3786,3423313715,208.96,18,Female
3787,3423312893,176.97,4,Male
3788,3423312750,162.58,1,Male
3789,3423310667,184.14,9,Female
3790,3423311587,154.74,1,Female
3791,3423310746,180.91,11,Male
3792,3423311388,184.74,1,Female
3793,3423314145,186.24,4,Male
3794,3423313177,181.3,11,Male
3795,3423311371,180.36,13,Male
3796,3423311276,163.72,6,Female
3797,3423314241,177.04,6,Female
3798,3423313302,154.59,19,Female
3799,3423313605,196.37,17,Female
3800,3423312167,219.84,15,Female
3801,3423313370,189.97,3,Male
3802,3423311444,168.09,5,Male
3803,3423312424,190.94,20,Male
3804,3423313571,192.12,16,Male
3805,3423312171,218.67,1,Female
3806,3423312025,188.26,14,Female
3807,3423310725,200.32,9,Male
3808,3423313100,188.22,12,Female
3809,3423310651,207.01,18,Female
3810,3423310641,173.38,11,Female
3811,3423310806,161.51,5,Male
3812,3423313651,169.75,5,Male
3813,3423310653,169.66,11,Male
3814,3423314298,150.46,14,Male
3815,3423313949,176.96,23,Female
3816,3423310560,200.62,8,Female
3817,3423312538,197.08,14,Male
3818,3423313034,196.95,11,Female
3819,3423314125,116.58,4,Female
3820,3423314042,174.58,5,Female
3821,3423311122,187.16,11,Female
3822,3423313801,184.46,4,Female
3823,3423314186,170.72,15,Male
3824,3423312739,168.24,10,Female
3825,3423313222,187.67,17,Male
3826,3423314143,218.58,9,Male
3827,3423312738,155.02,9,Male
3828,3423313996,153.84,9,Female
3829,3423313599,180.65,16,Female
3830,3423312450,168.76,7,Female
3831,3423312864,153.5,1,Male
3832,3423311401,159.53,15,Male
3833,3423312501,207.44,13,Female
3834,3423313320,229.3,15,Female
3835,3423313914,180.6,13,Male
3836,3423311915,165.09,4,Male
3837,3423311600,205.4,11,Female
3838,3423311911,171.19,10,Male
3839,3423311432,188.24,3,Female
3840,3423313774,189.25,7,Female
3841,3423311673,160.94,13,Male
3842,3423313021,185.58,3,Male
3843,3423312227,171.79,6,Male
3844,3423312212,179.7,9,Male
3845,3423311441,193.68,8,Male
3846,3423311471,195.95,4,Female
3847,3423311677,169.72,6,Male
3848,3423312345,207.05,13,Male
3849,3423312969,205.62,11,Female
3850,3423312999,166.64,11,Female
3851,3423313974,168.34,9,Female
3852,3423310525,185.5,13,Male
3853,3423311428,191.31,7,Male
3854,3423314165,140.59,3,Female
3855,3423311986,188.61,9,Female
3856,3423312504,167.46,11,Female
3857,3423312273,186.26,4,Male
3858,3423311042,188.34,18,Male
3859,3423312283,157.73,12,Male
3860,3423311250,175.69,16,Female
3861,3423312862,134.54,10,Male
3862,3423311215,190.28,10,Female
3863,3423314030,168.01,3,Female
3864,3423311541,188.49,11,Male
3865,3423314040,164.43,12,Male
3866,3423310896,186.42,14,Female
3867,3423310760,201.97,17,Male
3868,3423312556,201.38,1,Female
3869,3423311678,196.34,9,Female
3870,3423314395,171.64,16,Male
3871,3423313759,183.96,6,Female
3872,3423311862,192.31,8,Male
3873,3423310965,180.63,12,Male
3874,3423312062,194.13,11,Male
3875,3423313123,175.76,5,Female
3876,3423312220,163.89,8,Male
3877,3423313788,164.29,12,Male
3878,3423310484,170.9,15,Male
3879,3423312994,166.87,15,Female
3880,3423311427,164.77,6,Female
3881,3423313767,184.45,12,Male
3882,3423312678,191.82,7,Female
3883,3423311311,183.61,14,Male
3884,3423313594,171.42,4,Female
3885,3423313154,186.55,8,Female
3886,3423312104,200.37,6,Male
3887,3423311806,166.72,9,Female
3888,3423312907,192.38,10,Female
3889,3423312023,151.88,4,Female
3890,3423312366,196.56,1,Male
3891,3423312102,172.43,11,Male
3892,3423313847,169.64,9,Male
3893,3423311616,177.33,1,Female
3894,3423312005,156.76,15,Male
3895,3423314064,165.76,5,Male
3896,3423314348,176.43,11,Male
3897,3423313133,159.11,16,Male
3898,3423313556,186.67,15,Female
3899,3423314209,169.32,10,Female
3900,3423311496,177.78,11,Female
3901,3423311007,180.73,1,Male
3902,3423312313,202.18,1,Female
3903,3423312159,159.31,10,Male
3904,3423311666,166.8,10,Male
3905,3423312328,177.09,7,Female
3906,3423310718,170.6,3,Male
3907,3423311372,190.14,13,Female
3908,3423310757,201.05,9,Female
3909,3423312666,174.91,14,Female
3910,3423310793,168.01,15,Female
3911,3423313060,152.99,6,Female
3912,3423310699,145.17,15,Male
3913,3423313445,174.44,9,Male
3914,3423311503,181.52,14,Male
3915,3423312162,185.27,9,Male
3916,3423313270,176.37,11,Male
3917,3423313923,159.92,15,Female
3918,3423311338,150.21,1,Female
3919,3423311417,152.6,15,Male
3920,3423313992,197.71,9,Male
3921,3423311543,174.78,4,Female
3922,3423312398,156.2,4,Female
3923,3423310970,174.5,6,Male
3924,3423312772,210.4,10,Female
3925,3423312071,200.05,9,Female
3926,3423313523,164.96,5,Female
3927,3423310790,176.5,11,Female
3928,3423311535,192.86,21,Male
3929,3423311671,188.22,8,Female
3930,3423310528,178.57,17,Female
3931,3423312026,203.38,8,Male
3932,3423312426,192.32,14,Female
3933,3423310897,176.15,9,Female
3934,3423312080,156.61,20,Male
3935,3423311502,176.51,14,Male
3936,3423310875,190.66,7,Female
3937,3423311299,154.62,5,Male
3938,3423310784,162.97,15,Female
3939,3423311645,207.96,7,Male
3940,3423311750,176.65,11,Male
3941,3423312557,164.56,0,Female
3942,3423312711,203.41,7,Male
3943,3423314405,182.19,15,Male
3944,3423313785,201.68,16,Female
3945,3423311720,135.38,8,Female
3946,3423310849,153.45,1,Female
3947,3423310939,182.71,11,Male
3948,3423310505,177.44,4,Female
3949,3423312205,208.52,5,Male
3950,3423311422,175.58,11,Male
3951,3423311929,161.6,6,Male
3952,3423313965,168.09,12,Female
3953,3423313072,168.77,10,Male
3954,3423313258,158.86,14,Female
3955,3423311999,182.16,6,Female
3956,3423312965,199.42,8,Female
3957,3423311467,172.99,10,Female
3958,3423311074,182.44,10,Male
3959,3423310814,166.96,8,Male
3960,3423311459,153.58,12,Male
3961,3423310920,185.68,18,Male
3962,3423311219,214.8,20,Female
3963,3423310460,185.39,20,Female
3964,3423314058,169.35,19,Female
3965,3423313313,181.75,10,Male
3966,3423311165,159.89,17,Male
3967,3423310652,196.52,12,Male
3968,3423311383,169.65,14,Female
3969,3423313327,192.21,8,Male
3970,3423313079,180.29,20,Female
3971,3423312932,222.08,11,Female
3972,3423311728,165.1,13,Male
3973,3423314434,212.75,9,Female
3974,3423311292,170.64,13,Male
3975,3423314315,196.2,14,Female
3976,3423310889,189.99,12,Female
3977,3423310851,208.96,10,Male
3978,3423313381,219.39,1,Female
3979,3423311448,188.25,10,Male
3980,3423311551,187.13,12,Female
3981,3423313834,187.28,8,Female
3982,3423312123,192.74,13,Male
3983,3423310590,211.2,8,Female
3984,3423312146,189.88,9,Female
3985,3423312648,165.58,6,Male
3986,3423310473,191.88,7,Female
3987,3423312226,194.22,12,Female
3988,3423310647,167.22,2,Female
3989,3423311832,185.37,14,Male
3990,3423311103,203.8,22,Female
3991,3423311192,167.05,10,Male
3992,3423314043,177.48,19,Male
3993,3423312391,170.22,16,Male
3994,3423312567,209.76,18,Female
3995,3423310685,160.04,10,Female
3996,3423312600,176.17,5,Female
3997,3423312921,170.91,12,Male
3998,3423313630,176.14,5,Male
3999,3423311533,168.03,9,Male
